Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
5.9364E+14,5 to 15 Years,M.Tech,60-112,Tokyo,Japan,36.2048,138.2529,Full-Time,25307,23-02-2023,Male,Technical Writer,Instructional Designer,Internships.com,Instructional design eLearning tools Curriculum development Multimedia design Learning theory knowledge,PNC Financial Services Group
2.08621E+15,4 to 15 Years,BCA,61-122,Male,Maldives,3.2028,73.2207,Part-Time,50004,29-11-2022,Both,Content Writer,Content Strategist,Dice,Content strategy Content planning SEO optimization Content marketing Analytics,Farmers Insurance Exchange
7.36772E+14,2 to 14 Years,MBA,65-107,Sucre (de jure),Bolivia,-16.2902,-63.5887,Intern,106859,30-01-2022,Male,HR Coordinator,Training Coordinator,ZipRecruiter,Training program coordination Training material development Learning management systems,CIMIC Group
1.61507E+15,3 to 9 Years,BCA,65-83,Brussels,Belgium,50.5039,4.4699,Temporary,15831,08-05-2022,Female,HR Coordinator,Recruitment Coordinator,Internships.com,Recruitment process Candidate screening Applicant tracking systems Communication,Alibaba Health Information Technology
1.83424E+14,3 to 13 Years,BCA,65-113,Banjul,Gambia,13.4432,-15.3101,Part-Time,56816,14-01-2022,Female,Business Development Manager,Strategic Partnerships Manager,Glassdoor,Partnership development Negotiation and collaboration Business development,Tenet Healthcare
1.53653E+15,0 to 12 Years,B.Com,63-96,London,UK,55.3781,-3.436,Intern,43783,22-02-2022,Male,Java Developer,Java Backend Developer,LinkedIn,"Backend development RESTful APIs Database integration Java EE (Enterprise Edition) Performance optimization Version control (e.g., Git)",Exelon
2.48635E+15,4 to 8 Years,MBA,64-124,Manila,Philippines,12.879721,121.774017,Part-Time,32405,15-03-2023,Both,Sales Manager,Sales Team Leader,Jobs2Careers,Sales leadership Team management Sales strategy and planning,SAP SE
1.86874E+15,2 to 12 Years,M.Tech,63-130,Luxembourg,Luxembourg,49.8153,6.1296,Temporary,88586,20-05-2023,Male,Speech Therapist,Pediatric Speech Therapist,USAJOBS,Pediatric speech therapy Speech-language assessment Individualized treatment plans Child development Communication skills,IBM (International Business Machines Corporation)
2.78218E+15,2 to 12 Years,BBA,63-113,Castries,St. Lucia,13.9094,-60.9789,Intern,12938,04-01-2022,Male,Database Developer,NoSQL Database Engineer,Dice,"NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",Intercontinental Exchange
1.84619E+15,5 to 10 Years,BA,56-129,AsunciÃƒÂ³n,Paraguay,-23.442503,-58.443832,Intern,28874,17-06-2023,Both,Supply Chain Manager,Demand Planner,Idealist,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Power Grid Corporation of India
2.4774E+15,4 to 14 Years,B.Com,60-107,Praia,Cabo Verde,16.5388,-23.0418,Intern,88454,19-01-2023,Male,Wedding Planner,Wedding Designer,Jobs2Careers,Wedding design concepts Decor selection and arrangement Creative flair,Consolidated Edison
1.73139E+15,0 to 13 Years,PhD,60-100,Port Moresby,Papua New Guinea,-6.314993,143.95555,Part-Time,75509,03-03-2023,Male,Event Coordinator,Event Planner,Stack Overflow Jobs,Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,Northrop Grumman
1.11341E+15,1 to 11 Years,MBA,60-124,Seoul,North Korea,40.3399,127.5101,Full-Time,70223,27-07-2022,Female,IT Support Specialist,Desktop Support Technician,Snagajob,"Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills",Corteva
2.48699E+15,2 to 13 Years,BBA,55-88,Dakar,Senegal,14.4974,-14.4524,Intern,24942,16-04-2022,Both,Investment Analyst,Portfolio Manager,Stack Overflow Jobs,Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,Icahn Enterprises
2.33158E+15,0 to 10 Years,BA,62-102,Bandar Seri Begawan,Brunei,4.5353,114.7277,Contract,19832,18-07-2022,Both,Family Nurse Practitioner,Geriatric Nurse Practitioner,The Muse,Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,Colgate-Palmolive
1.45974E+15,2 to 10 Years,M.Tech,58-125,Oslo,Norway,60.472,8.4689,Temporary,44367,07-08-2023,Female,Front-End Engineer,JavaScript Developer,Internships.com,"JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting",SF Express
1.64832E+15,4 to 12 Years,BCA,55-111,Muscat,Oman,21.4735,55.9754,Contract,114433,17-03-2023,Female,Customer Success Manager,Account Manager,SimplyHired,Account management Customer relationship management Sales and negotiation Business development Client needs analysis,Huntsman
8.96726E+14,0 to 12 Years,BCA,59-113,Maseru,Lesotho,-29.6099,28.2336,Intern,79091,14-04-2022,Both,Procurement Coordinator,Purchasing Coordinator,SimplyHired,Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,Dover
1.43191E+15,1 to 8 Years,M.Tech,65-90,Port Moresby,Papua New Guinea,-6.314993,143.95555,Part-Time,69645,12-04-2023,Both,Data Engineer,Big Data Engineer,FlexJobs,"Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing",Lendlease Group
1.81851E+15,5 to 10 Years,BBA,57-104,Bamako,Mali,17.5707,-3.9962,Full-Time,108139,01-03-2023,Both,Urban Planner,Transportation Planner,Dice,Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Asbury Automotive Group
8.37997E+14,1 to 9 Years,MCA,65-107,Pretoria,South Africa,-30.5595,22.9375,Full-Time,54319,08-10-2022,Male,Account Executive,Key Account Executive,Idealist,Key account management Sales strategy development Negotiation and closing skills Relationship building Industry and market knowledge,TD Ameritrade Holding Corporation
2.6546E+15,4 to 11 Years,M.Tech,56-128,Kuwait City,Kuwait,29.3117,47.4818,Contract,126200,25-04-2022,Both,HR Coordinator,Benefits Coordinator,USAJOBS,Employee benefits administration Benefits compliance HRIS Benefits communication,Muthoot Finance
1.599E+14,4 to 14 Years,B.Tech,56-92,Moscow,Russia,61.524,105.3188,Full-Time,127707,28-02-2022,Male,Financial Analyst,Investment Analyst,FlexJobs,Financial analysis Investment evaluation Portfolio management Data analysis,Aflac
2.09993E+15,0 to 10 Years,MBA,56-126,Riga,Latvia,56.8796,24.6032,Intern,67492,12-01-2023,Female,Email Marketing Specialist,Email Campaign Manager,Internships.com,"Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail",Quanta Services
2.89469E+12,2 to 10 Years,M.Tech,61-116,Juba,South Sudan,6.877,31.307,Contract,105454,08-01-2022,Male,Environmental Engineer,Sustainability Specialist,Indeed,Sustainability practices Environmental management systems Green certifications,Ashtead Group
1.76688E+15,1 to 15 Years,M.Com,60-98,Lusaka,Zambia,-13.1339,27.8493,Part-Time,67760,22-12-2022,Male,Back-End Developer,Server Developer,LinkedIn,"Server-side programming languages (e.g., Java, Python) Database management API development",Glenmark Pharmaceuticals
1.76569E+15,3 to 8 Years,MCA,58-129,Brasilia,Brazil,-14.235,-51.9253,Full-Time,31344,11-10-2022,Male,Network Administrator,Systems Administrator,Internships.com,"System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge",Eastman Chemical
2.04435E+15,3 to 12 Years,BBA,60-108,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Part-Time,35925,03-08-2022,Male,Structural Engineer,Design Engineer,Dice,Engineering design CAD software proficiency Problem-solving Technical knowledge Communication skills,Carnival Corporation & plc
6.6959E+14,2 to 10 Years,M.Com,63-106,Jakarta,Indonesia,-0.7893,113.9213,Temporary,125215,05-09-2022,Both,Market Research Analyst,Market Research Coordinator,Idealist,Market research coordination Survey design and administration Data analysis,Adani Green Energy
2.123E+15,0 to 14 Years,BBA,55-95,New Delhi,India,20.5937,78.9629,Contract,102180,17-07-2022,Female,Customer Service Representative,Call Center Agent,Jobs2Careers,Customer service Call center operations Problem-solving skills,Textron
1.05152E+14,5 to 15 Years,BA,56-87,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Temporary,28776,23-07-2023,Both,Customer Support Specialist,Customer Success Manager,LinkedIn,Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,Fiat Chrysler Automobiles N.V.
2.70089E+15,2 to 8 Years,M.Com,61-107,Kigali,Rwanda,-1.9403,29.8739,Full-Time,98633,14-03-2022,Male,Landscape Architect,Environmental Designer,FlexJobs,Environmental design principles Sustainability concepts CAD and design software,"Dr. Pepper Snapple Group, Inc."
2.43167E+15,5 to 8 Years,MBA,60-97,Quito,Ecuador,-1.8312,-78.1834,Contract,50314,15-07-2022,Female,Account Manager,Sales Account Manager,Indeed,Account management Sales strategy Negotiation and closing skills,BYD Company
5.70456E+14,5 to 15 Years,B.Com,62-81,Kampala,Uganda,1.3733,32.2903,Full-Time,44564,07-09-2022,Both,UX/UI Designer,User Interface Designer,FlexJobs,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Delta Air Lines
1.25456E+15,1 to 8 Years,B.Com,63-127,Funafuti,Tuvalu,-7.1095,177.6493,Temporary,90785,15-04-2022,Male,Business Analyst,IT Business Analyst,Stack Overflow Jobs,Business process analysis Requirement gathering Data analysis Communication skills,Kinder Morgan
2.64875E+15,2 to 15 Years,MCA,60-98,Bangui,Central African Republic,6.6111,20.9394,Temporary,55939,06-05-2023,Male,UX/UI Designer,User Interface Designer,The Muse,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",CDW
1.72492E+15,5 to 15 Years,BCA,63-101,Bratislava,Slovak Republic,48.669,19.699,Intern,68931,11-01-2023,Female,Front-End Engineer,JavaScript Developer,Internships.com,"JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting",Tencent Holdings
2.97156E+15,2 to 10 Years,PhD,65-89,Port Moresby,Papua New Guinea,-6.314993,143.95555,Contract,17240,02-03-2023,Male,Family Lawyer,Child Custody Lawyer,Snagajob,Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation,Halma
5.79575E+14,3 to 9 Years,MCA,59-117,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,126334,07-06-2023,Male,Network Engineer,Wireless Network Engineer,USAJOBS,Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,Lendlease Group
2.1494E+15,5 to 8 Years,PhD,58-128,Suva,Fiji,-17.7134,178.065,Intern,97779,07-09-2022,Female,Data Analyst,Data Scientist,Idealist,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",AES
1.38501E+15,4 to 8 Years,BA,62-123,Castries,St. Lucia,13.9094,-60.9789,Temporary,104205,10-09-2022,Male,Registered Nurse,Clinical Nurse Specialist,Jobs2Careers,"Clinical nursing specialization (e.g., critical care, oncology) Advanced nursing skills Patient education",Bajaj Auto
2.69971E+15,2 to 15 Years,B.Tech,59-123,Antananarivo,Madagascar,-18.8792,46.8451,Contract,16918,03-12-2022,Both,Legal Assistant,Legal Secretary,The Muse,"Legal administrative tasks Document management Calendar and docketing Transcription File organization Communication with clients and courts Knowledge of legal terminology Attention to detail Multitasking Computer skills (e.g., MS Office)",Siemens India
9.39685E+14,1 to 15 Years,B.Tech,65-120,The City of Hamilton,Bermuda,32.3078,-64.7505,Intern,124651,27-05-2022,Male,Brand Manager,Product Brand Manager,Idealist,Product branding and marketing Product lifecycle management Cross-functional team collaboration Product launch planning Market segmentation and targeting,NextEra Energy
1.89655E+15,0 to 15 Years,BA,60-114,Prague,Czech Republic,49.8175,15.473,Intern,108319,23-12-2022,Both,Chemical Analyst,Quality Control Analyst,Indeed,Quality control Quality assurance QC testing methods Compliance standards Root cause analysis Documentation Statistical analysis,Computacenter
1.14645E+14,2 to 11 Years,PhD,65-105,Chisinau,Moldova,47.4116,28.3699,Full-Time,31928,22-06-2023,Male,Data Analyst,Data Scientist,FlexJobs,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Meta Platforms
7.88184E+14,1 to 8 Years,PhD,59-100,Skopje,"Macedonia, FYR",41.6086,21.7453,Contract,132326,16-01-2022,Both,Account Executive,Sales Account Executive,Stack Overflow Jobs,Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge,Hershey
3.07502E+15,5 to 10 Years,BBA,65-98,Amman,Jordan,30.5852,36.2384,Temporary,55283,22-05-2023,Female,Electrical Engineer,Power Systems Engineer,Jobs2Careers,Electrical engineering Power system analysis Renewable energy systems Control systems Safety regulations,TAG Immobilien AG
4.66084E+14,0 to 13 Years,BCA,63-85,Port-au-Prince,Haiti,18.9712,-72.2852,Full-Time,128578,13-02-2023,Both,Network Technician,Network Security Specialist,Snagajob,Network security Cybersecurity Intrusion detection Security analysis Firewall management,Block
3.86016E+14,2 to 12 Years,B.Com,56-114,"Malabo (de jure),",Equatorial Guinea,1.6508,10.2679,Full-Time,78913,26-02-2023,Female,Customer Support Specialist,Customer Success Manager,Monster,Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,Linde plc
